id,channel,message,created_at,is_valid_trade,parameters,processed_at,failed_at,exception
621,Meta Trader 4 Signals (Free),"             🔠🔠🟢🔠🟢   

       🔠🔠🟢🔠🔠🔠🔠  

              🔠🟢🟢🔠",2024-10-24 13:55:56,0,,,,Expecting value: line 1 column 1 (char 0)
622,ICT OFFICIAL ACADEMY,"https://www.tradingview.com/x/sqXLnI32/
Active and 20+pips running",2024-10-24 13:56:13,0,,,,Expecting value: line 1 column 1 (char 0)
623,Meta Trader 4 Signals (Free),"♻️SPECIAL OFFER ♻️

$100 For Lifetime VIP signals
We provide profitable 40-70 signals daily..✍

Method of payment 
  👇👇
➡️ BITCOIN 
➡️ USDT

⭐️⭐️Become a VIP member =>

📨 Contact:- 👉  @Mrhenry1fx✅",2024-10-24 14:12:48,1,"{""symbol"": null, ""signal"": null, ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,,
624,Meta Trader 4 Signals (Free),"♻️SPECIAL OFFER ♻️

$100 For Lifetime VIP signals
We provide profitable 40-70 signals daily..✍

Method of payment 
  👇👇
➡️ BITCOIN 
➡️ USDT

⭐️⭐️Become a VIP member =>

📨 Contact:- 👉  @Mrhenry1fx✅",2024-10-24 14:12:51,1,"{""symbol"": null, ""signal"": null, ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,,
625,Forex Signal Factory (free),"GBPjPY Sell Now at 197.000

GBPjPY Sell Now at 197.050 - 197.300

SL - if new H1 candle break price 197.700 we Cut Loss ok ⚠️

TP 1 - 196.500 ✅

Ultimate TP - 196.000 ✅",2024-10-24 14:14:48,1,"{""symbol"": ""GBPJPY"", ""signal"": ""SELL"", ""price"": [197.05, 197.3], ""stopLoss"": 197, ""takeProfit"": [1, -196.5, -196.0]}",,2024-10-24 14:14:52,
626,Forex Signal Factory (free),"GBPjPY Sell Now at 197.000

GBPjPY Sell Now at 197.050 - 197.300

SL - if new H1 candle break price 197.700 we Cut Loss ok ⚠️

TP 1 - 196.500 ✅

Ultimate TP - 196.000 ✅",2024-10-24 14:14:51,1,"{""symbol"": ""GBPJPY"", ""signal"": ""SELL"", ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,2024-10-24 14:14:54,
627,Forex Signal Factory (free),Layer now (add new position),2024-10-24 14:54:38,1,{},,2024-10-24 14:54:43,
628,Forex Signal Factory (free),Layer now (add new position),2024-10-24 14:54:51,0,,,2024-10-24 14:54:54,Expecting value: line 1 column 1 (char 0)
629,Forex Signal Factory (free),"Gold running +15PIPS from layer!
For safety: Close entry now❗

Close layer in profit if satisfied or If you wanna hold layer, move SL to BE (Change SL to Layer)❗",2024-10-24 15:04:54,1,"{""symbol"": ""XAUUSD"", ""signal"": null, ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,,
630,Forex Signal Factory (free),"Gold running +15PIPS from layer!
For safety: Close entry now❗

Close layer in profit if satisfied or If you wanna hold layer, move SL to BE (Change SL to Layer)❗",2024-10-24 15:04:51,1,"{""symbol"": ""XAUUSD"", ""signal"": ""BUY"", ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,,
631,♻️BTCUSD SIGNALS (FREE),"GOLD BUY NOW📈

2735 - 2733

SL : 2731
TP : 2740
TP : 2745",2024-10-24 15:29:50,1,"{""symbol"": ""XAUUSD"", ""signal"": ""buy"", ""price"": [2735, 2733], ""stopLoss"": 2731, ""takeProfit"": [2740, 2745]}",,2024-10-24 15:29:56,
632,♻️BTCUSD SIGNALS (FREE),"GOLD BUY NOW📈

2735 - 2733

SL : 2731
TP : 2740
TP : 2745",2024-10-24 15:29:51,1,"{""symbol"": ""XAUUSD"", ""signal"": ""buy"", ""price"": [""2735"", ""2733""], ""stopLoss"": ""2731"", ""takeProfit"": [""2740"", ""2745""]}",,2024-10-24 15:29:56,
633,𝗕𝗧𝗖𝗨𝗦𝗗 𝗙𝗥𝗘𝗘 𝗙𝗢𝗥𝗘𝗫 𝗦𝗜𝗚𝗡𝗔𝗟𝗦 📈📉,"GOLD BUY NOW📈

2735 - 2733

SL : 2731
TP : 2740
TP : 2745",2024-10-24 15:31:44,1,"{""symbol"": ""XAUUSD"", ""signal"": ""BUY"", ""price"": [2735, 2733], ""stopLoss"": 2731, ""takeProfit"": [2740, 2745]}",,,
634,𝗕𝗧𝗖𝗨𝗦𝗗 𝗙𝗥𝗘𝗘 𝗙𝗢𝗥𝗘𝗫 𝗦𝗜𝗚𝗡𝗔𝗟𝗦 📈📉,"GOLD BUY NOW📈

2735 - 2733

SL : 2731
TP : 2740
TP : 2745",2024-10-24 15:31:51,1,"{""symbol"": ""XAUUSD"", ""signal"": ""buy"", ""price"": [2733, 2735], ""stopLoss"": 2731, ""takeProfit"": [2740, 2745]}",,2024-10-24 15:31:55,
635,Forex Signal Factory (free),Entry Close On BE,2024-10-24 15:35:18,0,,,,Expecting value: line 1 column 1 (char 0)
636,Forex Signal Factory (free),Layer Still Running‼️‼️,2024-10-24 15:35:34,0,,,2024-10-24 15:35:37,Expecting value: line 1 column 1 (char 0)
637,Forex Signal Factory (free),Layer Still Running‼️‼️,2024-10-24 15:35:57,0,,,2024-10-24 15:36:00,Expecting value: line 1 column 1 (char 0)
638,Forex Signal Factory (free),Entry Close On BE,2024-10-24 15:36:00,0,,,2024-10-24 15:36:02,Expecting value: line 1 column 1 (char 0)
639,♻️BTCUSD SIGNALS (FREE),,2024-10-24 15:41:11,0,,,,Expecting value: line 1 column 1 (char 0)
640,♻️BTCUSD SIGNALS (FREE),"Gold buy running 25pips 0 float📈

Scalper secure profit  hold 2-3 layer set BE💪🏻‼️",2024-10-24 15:41:16,1,"{""symbol"": ""XAUUSD"", ""signal"": ""buy"", ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,,
641,♻️BTCUSD SIGNALS (FREE),,2024-10-24 15:41:44,0,,,,Expecting value: line 1 column 1 (char 0)
642,♻️BTCUSD SIGNALS (FREE),"Gold buy running 25pips 0 float📈

Scalper secure profit  hold 2-3 layer set BE💪🏻‼️",2024-10-24 15:41:47,1,"{""symbol"": ""XAUUSD"", ""signal"": ""buy"", ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,2024-10-24 15:41:50,
643,ICT OFFICIAL ACADEMY,"https://www.tradingview.com/x/0bL1bjii/
gbpusd buy 1.29363
sl 1.29160
tp 1.30150",2024-10-24 15:44:56,1,"{""symbol"": ""GBPUSD"", ""signal"": ""buy"", ""price"": null, ""stopLoss"": 1.2916, ""takeProfit"": 1.3015}",,2024-10-24 15:44:59,
644,♻️BTCUSD SIGNALS (FREE),,2024-10-24 15:44:59,0,,,2024-10-24 15:45:03,Expecting value: line 1 column 1 (char 0)
645,♻️BTCUSD SIGNALS (FREE),"Gold buy running 35pips 0 float📈

Scalper boleh secure profit  hold 2-3 layer set BE💪🏻‼️",2024-10-24 15:45:03,1,"{""symbol"": ""XAUUSD"", ""signal"": ""buy"", ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,,
646,ICT OFFICIAL ACADEMY,"https://www.tradingview.com/x/mdONLNN4/
40+pips close",2024-10-24 15:45:21,1,"{""symbol"": ""XAUUSD"", ""signal"": ""SELL"", ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,,
647,♻️BTCUSD SIGNALS (FREE),"Gold buy running 35pips 0 float📈

Scalper boleh secure profit  hold 2-3 layer set BE💪🏻‼️",2024-10-24 15:45:51,1,"{""symbol"": ""XAUUSD"", ""signal"": ""buy"", ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,2024-10-24 15:45:55,
648,♻️BTCUSD SIGNALS (FREE),,2024-10-24 15:45:55,0,,,,Expecting value: line 1 column 1 (char 0)
649,GBPUSD FX SIGNALS(firepips signal,"Read before to start:

This is our FREE Channel, we also have a VIP Channel.

What is the difference between our Free Channel and our VIP Channel?

Free Channel:

🔹 Weekly free demo signals
🔹 Basic information and updates

VIP Channel: 

✅️ Access to all our 15-25 VIP weekly signals
✅️ Only signals and updates 
✅️ 2000/4000 Monthly Pips
✅️ 85 % success rate
✅️ Experts in Gold.
✅️ Full support explaining how to trade, how to set up your account and link it to metatrader app, risk management and lot sizing recommendations
✅️ 24/7 Premium Telegram support 

All of this without any monthly payments!



Stop waisting money on signal providers and start investing   


Joining our VIP channel will only take you 5 minutes.

Contact us for more information:

@FOREXADMIN_SUPPORTS




Remember to respect risk management when trading

We recommend using a 0.01 lot size every 1000 USD in your account. We take money management very seriously. 


.............................................................


""Close half move sl Breakeven"" means to close half lot and move the stop loss to the entry point. 

‼️People using 0.01 lot size have to close the trade when we say to close half.‼️       

For example, if you are using 0.10 lot size, when we say close half, you close 0.05 and hold 0.05, moving the stop loss to the entry point.


All our signals are market execution, unless we say buy limit or sell limit. You can enter in the trade if the price is close to our entry price. If the price moved more than 20-30 pips, wait for next signal. 

For example: if we say buy gold now 1935 and when you read the message the price is at 1937, you can enter, buy market execution, don't set buy limit at 1935.

.............................................................

All information provided on this Channel is intended solely for the study purposes of issues related to trading Forex and CFDs. Any contents of this Channel should not be considered as personal financial ..

Past performance is no indication or guarantee of future performance.",2024-10-24 15:45:57,1,"{""symbol"": ""XAUUSD"", ""signal"": null, ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,,
650,GBPUSD FX SIGNALS(firepips signal,"Read before to start:

This is our FREE Channel, we also have a VIP Channel.

What is the difference between our Free Channel and our VIP Channel?

Free Channel:

🔹 Weekly free demo signals
🔹 Basic information and updates

VIP Channel: 

✅️ Access to all our 15-25 VIP weekly signals
✅️ Only signals and updates 
✅️ 2000/4000 Monthly Pips
✅️ 85 % success rate
✅️ Experts in Gold.
✅️ Full support explaining how to trade, how to set up your account and link it to metatrader app, risk management and lot sizing recommendations
✅️ 24/7 Premium Telegram support 

All of this without any monthly payments!



Stop waisting money on signal providers and start investing   


Joining our VIP channel will only take you 5 minutes.

Contact us for more information:

@FOREXADMIN_SUPPORTS




Remember to respect risk management when trading

We recommend using a 0.01 lot size every 1000 USD in your account. We take money management very seriously. 


.............................................................


""Close half move sl Breakeven"" means to close half lot and move the stop loss to the entry point. 

‼️People using 0.01 lot size have to close the trade when we say to close half.‼️       

For example, if you are using 0.10 lot size, when we say close half, you close 0.05 and hold 0.05, moving the stop loss to the entry point.


All our signals are market execution, unless we say buy limit or sell limit. You can enter in the trade if the price is close to our entry price. If the price moved more than 20-30 pips, wait for next signal. 

For example: if we say buy gold now 1935 and when you read the message the price is at 1937, you can enter, buy market execution, don't set buy limit at 1935.

.............................................................

All information provided on this Channel is intended solely for the study purposes of issues related to trading Forex and CFDs. Any contents of this Channel should not be considered as personal financial ..

Past performance is no indication or guarantee of future performance.",2024-10-24 15:46:07,1,"{""symbol"": ""XAUUSD"", ""signal"": null, ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,,
651,ICT OFFICIAL ACADEMY,"https://www.tradingview.com/x/Dl5VyyI2/
45+pips close",2024-10-24 15:46:18,0,,,2024-10-24 15:46:21,Expecting value: line 1 column 1 (char 0)
652,♻️BTCUSD SIGNALS (FREE),"Gold buy running 40pips almost hit TP 1🤝🏻🏆

Secure some profit & try hold some TP with BE✔️",2024-10-24 15:48:06,1,"{""symbol"": ""XAUUSD"", ""signal"": ""BUY"", ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,2024-10-24 15:48:09,
653,♻️BTCUSD SIGNALS (FREE),"Gold buy running 40pips almost hit TP 1🤝🏻🏆

Secure some profit & try hold some TP with BE✔️",2024-10-24 15:48:52,1,"{""symbol"": ""XAUUSD"", ""signal"": ""buy"", ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,2024-10-24 15:48:55,
654,🎯🎯🎯XAUUSD SIGNAL 🎯🎯🎯,"Ready VIP group signal💯💯💯

Join fast 💵💵 👈👈👈

@Work_davidwilliams",2024-10-24 15:49:48,1,"{""symbol"": ""GOLD"", ""signal"": ""BUY"", ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,2024-10-24 15:49:51,
655,🎯🎯🎯XAUUSD SIGNAL 🎯🎯🎯,"Ready VIP group signal💯💯💯

Join fast 💵💵 👈👈👈

@Work_davidwilliams",2024-10-24 15:49:52,1,"{""symbol"": """", ""signal"": """", ""price"": [], ""stopLoss"": null, ""takeProfit"": null}",,2024-10-24 15:49:55,
656,♻️BTCUSD SIGNALS (FREE),,2024-10-24 15:50:09,0,,,2024-10-24 15:50:14,Expecting value: line 1 column 1 (char 0)
657,♻️BTCUSD SIGNALS (FREE),,2024-10-24 15:50:19,0,,,2024-10-24 15:50:22,Expecting value: line 1 column 1 (char 0)
658,Meta Trader 4 Signals (Free),,2024-10-24 15:52:09,0,,,,Expecting value: line 1 column 1 (char 0)
659,Meta Trader 4 Signals (Free),"Patience is key! Our buy position Running 35 Pips in profit now!💯

close half profit & set breakeven the other positions now",2024-10-24 15:52:12,0,,,2024-10-24 15:52:15,Expecting value: line 1 column 1 (char 0)
660,Smart Money Trader,"Breaking News 🚨
💁‍♂ Unemployment Claims in 38 Minutes ⏰

Be Careful‼️

🚥Be Ready 

@smtforextrader 👨‍💻",2024-10-24 15:52:52,0,,,,Expecting value: line 1 column 1 (char 0)
661,Meta Trader 4 Signals (Free),,2024-10-24 15:52:54,0,,,,Expecting value: line 1 column 1 (char 0)
662,Meta Trader 4 Signals (Free),"Patience is key! Our buy position Running 35 Pips in profit now!💯

close half profit & set breakeven the other positions now",2024-10-24 15:52:56,0,,,2024-10-24 15:53:00,Expecting value: line 1 column 1 (char 0)
663,Smart Money Trader,"Breaking News 🚨
💁‍♂ Unemployment Claims in 38 Minutes ⏰

Be Careful‼️

🚥Be Ready 

@smtforextrader 👨‍💻",2024-10-24 15:53:09,0,,,2024-10-24 15:53:12,Expecting value: line 1 column 1 (char 0)
664,♻️BTCUSD SIGNALS (FREE),"Running 45pips almost hit TP 1🏅

Enjoy your recovery + profit team?😘🤝🏻",2024-10-24 15:53:41,1,"{""symbol"": ""GOLD"", ""signal"": ""SELL"", ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,,
665,♻️BTCUSD SIGNALS (FREE),,2024-10-24 15:53:44,0,,,,Expecting value: line 1 column 1 (char 0)
666,♻️BTCUSD SIGNALS (FREE),"Running 45pips almost hit TP 1🏅

Enjoy your recovery + profit team?😘🤝🏻",2024-10-24 15:53:52,1,"{""symbol"": ""GOLD"", ""signal"": """", ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,2024-10-24 15:53:55,
667,♻️BTCUSD SIGNALS (FREE),,2024-10-24 15:53:55,0,,,,Expecting value: line 1 column 1 (char 0)
668,ICT OFFICIAL ACADEMY,"https://www.tradingview.com/x/0bL1bjii/
gbpusd buy 1.29363
sl 1.29160
tp 1.30150",2024-10-24 15:56:20,1,"{""symbol"": ""GBPUSD"", ""signal"": ""buy"", ""price"": 1.29363, ""stopLoss"": 1.2916, ""takeProfit"": 1.3015}",,2024-10-24 15:56:24,
669,ICT OFFICIAL ACADEMY,"https://www.tradingview.com/x/mdONLNN4/
40+pips close",2024-10-24 15:56:24,1,"{""symbol"": ""GOLD"", ""signal"": ""BUY"", ""price"": null, ""stopLoss"": null, ""takeProfit"": null}",,,
670,ICT OFFICIAL ACADEMY,"https://www.tradingview.com/x/Dl5VyyI2/
45+pips close",2024-10-24 15:56:26,1,"{""symbol"": ""GOLD"", ""signal"": ""45"", ""price"": [null, null, ""@43-47""], ""stopLoss"": """", ""takeProfit"": """"}",,2024-10-24 15:56:29,
671,Smart Money Trader,"#GBPCAD  +94 Pips Close Paid 
  Check Move Before & After...😜",2024-10-24 16:00:07,0,,,,Expecting value: line 1 column 1 (char 0)
672,Smart Money Trader,"#GBPCAD  +94 Pips Close Paid 
  Check Move Before & After...😜",2024-10-24 16:00:52,0,,,,Expecting value: line 1 column 1 (char 0)
673,GBPUSD FX SIGNALS(firepips signal,"GBPJPY BUY @197.250

SL  196.500

TP 198.100",2024-10-24 16:04:52,1,"{""symbol"": ""GBPJPY"", ""signal"": ""buy"", ""price"": null, ""stopLoss"": 196.5, ""takeProfit"": 198.1}",,2024-10-24 16:04:55,
674,Smart Money Trader,#XAUUSD Same Move Check Result 💯 ✅😜,2024-10-24 16:04:55,0,,,2024-10-24 16:04:58,Expecting value: line 1 column 1 (char 0)
675,GBPUSD FX SIGNALS(firepips signal,"GBPJPY BUY @197.250

SL  196.500

TP 198.100",2024-10-24 16:05:10,1,"{""symbol"": ""GBPJPY"", ""signal"": ""buy"", ""price"": null, ""stopLoss"": 196.5, ""takeProfit"": 198.1}",,2024-10-24 16:05:13,
676,Smart Money Trader,#XAUUSD Same Move Check Result 💯 ✅😜,2024-10-24 16:05:13,0,,,2024-10-24 16:05:17,Expecting value: line 1 column 1 (char 0)
677,Forex Signal Factory (free),HIT BE LAYER,2024-10-24 16:06:11,0,,,,Expecting value: line 1 column 1 (char 0)
678,Forex Signal Factory (free),"GOLD SELL NOW @ 2738

TP 2736.5 / 2735 / 2732
SL 2743",2024-10-24 16:06:52,1,"{""symbol"": ""XAUUSD"", ""signal"": ""SELL"", ""price"": [2735, 2736.5, 2732], ""stopLoss"": 2743, ""takeProfit"": 2736}",,2024-10-24 16:06:55,
679,Forex Signal Factory (free),Stand By Guys,2024-10-24 16:06:55,0,,,2024-10-24 16:06:58,Expecting value: line 1 column 1 (char 0)
680,Forex Signal Factory (free),"GOLD SELL NOW @ 2738

TP 2736.5 / 2735 / 2732
SL 2743",2024-10-24 16:06:55,1,"{""symbol"": ""XAUUSD"", ""signal"": ""sell"", ""price"": [""2738"", ""2735"", ""2732""], ""stopLoss"": ""2743"", ""takeProfit"": [""2736.5"", ""2735"", ""2732""]}",,2024-10-24 16:06:58,
681,Forex Signal Factory (free),Stand By Guys,2024-10-24 16:06:58,0,,,,Expecting value: line 1 column 1 (char 0)
682,Forex Signal Factory (free),HIT BE LAYER,2024-10-24 16:06:58,0,,,2024-10-24 16:07:01,Expecting value: line 1 column 1 (char 0)
683,Market Makers FX📈,"Next Signal Dropping For US SESSION👇

MM Team
{Free To Join}

Whats Included?👇
 1. Up to 10 Signals Daily
 2. Full Forex Course & Education
 3. MM Flow Finder {Indicator}
 4. 1:1 Support - making sure you are profitable

Feedback👇
USD2500 in a day!
USD3,000-USD13,000 account growth!
USD300-USD10,000 in 10 days!
USD2,000 in a day!
More than 500+ Feedback📈


{Click Here To Join For Free}",2024-10-24 16:10:11,0,,,,Expecting value: line 1 column 1 (char 0)
684,Market Makers FX📈,"Next Signal Dropping For US SESSION👇

MM Team
{Free To Join}

Whats Included?👇
 1. Up to 10 Signals Daily
 2. Full Forex Course & Education
 3. MM Flow Finder {Indicator}
 4. 1:1 Support - making sure you are profitable

Feedback👇
USD2500 in a day!
USD3,000-USD13,000 account growth!
USD300-USD10,000 in 10 days!
USD2,000 in a day!
More than 500+ Feedback📈


{Click Here To Join For Free}",2024-10-24 16:10:52,0,,,,Expecting value: line 1 column 1 (char 0)
685,Market Makers FX📈,"A couple of news impact!

Make sure to trade safe fam👍",2024-10-24 16:11:30,0,,,2024-10-24 16:11:33,Expecting value: line 1 column 1 (char 0)
686,Market Makers FX📈,"A couple of news impact!

Make sure to trade safe fam👍",2024-10-24 16:11:45,0,,,2024-10-24 16:11:48,Expecting value: line 1 column 1 (char 0)
687,𝗕𝗧𝗖𝗨𝗦𝗗 𝗙𝗥𝗘𝗘 𝗙𝗢𝗥𝗘𝗫 𝗦𝗜𝗚𝗡𝗔𝗟𝗦 📈📉,"GOLD BUY NOW📈

2738 - 2736

SL : 2734
TP : 2743
TP : 2748",2024-10-24 16:13:11,1,"{""symbol"": ""XAUUSD"", ""signal"": ""BUY"", ""price"": [2738, 2736], ""stopLoss"": 2734, ""takeProfit"": [2743, 2748]}",,2024-10-24 16:13:14,
688,𝗕𝗧𝗖𝗨𝗦𝗗 𝗙𝗥𝗘𝗘 𝗙𝗢𝗥𝗘𝗫 𝗦𝗜𝗚𝗡𝗔𝗟𝗦 📈📉,"GOLD BUY NOW📈

2738 - 2736

SL : 2734
TP : 2743
TP : 2748",2024-10-24 16:13:52,1,"{""symbol"": ""XAUUSD"", ""signal"": ""buy"", ""price"": [""2738"", ""2736""], ""stopLoss"": ""2734"", ""takeProfit"": [""2743"", ""2748""]}",,,
689,Smart Money Trader,"#CADCHF Miss trade few Pips 
      Check Result B&A...👁",2024-10-24 16:18:11,0,,,,Expecting value: line 1 column 1 (char 0)
690,👑US30 KINGDOM👑,"Warning ⚠️ 

High impact news today✅✅",2024-10-24 16:18:43,0,,,2024-10-24 16:18:46,Expecting value: line 1 column 1 (char 0)
691,Smart Money Trader,"#CADCHF Miss trade few Pips 
      Check Result B&A...👁",2024-10-24 16:18:52,0,,,,Expecting value: line 1 column 1 (char 0)
692,👑US30 KINGDOM👑,"Warning ⚠️ 

High impact news today✅✅",2024-10-24 16:18:55,0,,,2024-10-24 16:18:58,Expecting value: line 1 column 1 (char 0)
693,VANTAGE FOREX SIGNALS OFFICIAL,,2024-10-24 16:19:52,0,,,2024-10-24 16:19:57,Expecting value: line 1 column 1 (char 0)
694,VANTAGE FOREX SIGNALS OFFICIAL,"Another bearish momentum hit TP1 guys. Gold sell in profit +30pips 😎

This is King brother, put trust in me. Another Round setup in profit ✔️",2024-10-24 16:19:57,0,,,,Expecting value: line 1 column 1 (char 0)
695,VANTAGE FOREX SIGNALS OFFICIAL,"C'mon team show those Blue blizzards let motivate for more setups

#FEEDBACK",2024-10-24 16:20:00,0,,,2024-10-24 16:20:03,Expecting value: line 1 column 1 (char 0)
